benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
hecs_1_1-repair-po-2.dft 54 24 97 0 0 3 21
hecs_2_1-repair-po-2.dft 51 72 153 0 0 14 58
hecs_2_2-repair-po-2.dft 59 72 154 0 0 14 58
hecs_3_1-repair-po-2.dft 75 108 231 0 0 21 87
hecs_3_3-repair-po-2.dft 66 107 229 0 0 20 87
hecs_4_1-repair-po-2.dft 106 142 305 0 0 26 116
hecs_4_2-repair-po-2.dft 110 144 308 0 0 28 116
hecs_4_3-repair-po-2.dft 116 145 307 0 0 29 116
hecs_4_4-repair-po-2.dft 116 145 307 0 0 29 116
hecs_5_1-repair-po-2.dft 125 180 381 0 0 35 145
hecs_5_5-repair-po-2.dft 128 180 382 0 0 35 145
hecs_6_1-repair-po-2.dft 154 216 459 0 0 42 174
hecs_6_6-repair-po-2.dft 159 215 458 0 0 41 174
hecs_7_1-repair-po-2.dft 189 252 536 0 0 49 203
hecs_7_7-repair-po-2.dft 161 252 537 0 0 49 203
hecs_8_1-repair-po-2.dft 214 289 612 0 0 57 232
hecs_8_8-repair-po-2.dft 223 285 609 0 0 53 232
