benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
hecs_1_1-po-1.dft 3 6 11 0 1 0 5
hecs_2_1-po-1.dft 159 180 360 0 0 4 176
hecs_2_2-po-1.dft 141 180 360 0 0 4 176
hecs_3_1-po-1.dft 197 270 540 0 0 6 264
hecs_3_3-po-1.dft 196 270 540 0 0 6 264
hecs_4_1-po-1.dft 280 360 720 0 0 8 352
hecs_4_2-po-1.dft 324 360 720 0 0 8 352
hecs_4_3-po-1.dft 304 360 720 0 0 8 352
hecs_4_4-po-1.dft 267 360 720 0 0 8 352
hecs_5_1-po-1.dft 322 450 900 0 0 10 440
hecs_5_5-po-1.dft 372 450 900 0 0 10 440
hecs_6_1-po-1.dft 415 540 1080 0 0 12 528
hecs_6_6-po-1.dft 394 540 1080 0 0 12 528
hecs_7_1-po-1.dft 509 630 1260 0 0 14 616
hecs_7_7-po-1.dft 460 630 1260 0 0 14 616
hecs_8_1-po-1.dft 525 720 1440 0 0 16 704
hecs_8_8-po-1.dft 518 720 1440 0 0 16 704
