benchmarkName time countModules countTrimmedModules maxModuleSize maxModuleRaSize
vgs_1-po-0.dft 1572 1 1 N/A N/A
vgs_2-po-0.dft 1382 1 1 N/A N/A
vgs_3-po-0.dft 888 1 1 N/A N/A
vgs_4-po-0.dft 120000 1 0 N/A N/A
vgs_5-po-0.dft 978 1 1 N/A N/A
vgs_6-po-0.dft 1157 1 1 N/A N/A
vgs_7-po-0.dft 2116 1 1 N/A N/A
vgs_8-po-0.dft 2766 1 1 N/A N/A
