benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
cm_1_1_10_dp_x-repair-po-4.dft 43 0 0 0 0 0 0
cm_1_1_10_sp_x-repair-po-4.dft 43 0 0 0 0 0 0
cm_1_1_11_dp_x-repair-po-4.dft 4 0 0 0 0 0 0
cm_1_1_11_sp_x-repair-po-4.dft N/A N/A N/A N/A N/A N/A N/A
cm_1_1_12_dp_x-repair-po-4.dft 32 0 0 0 0 0 0
cm_1_1_12_sp_x-repair-po-4.dft 30 0 0 0 0 0 0
cm_1_1_13_sp_x-repair-po-4.dft 8 0 0 0 0 0 0
cm_1_1_14_sp_x-repair-po-4.dft 5 0 0 0 0 0 0
cm_1_1_2_dp_x-repair-po-4.dft 34 0 3 0 0 0 0
cm_1_1_2_sp_x-repair-po-4.dft 24 0 3 0 0 0 0
cm_1_1_3_dp_x-repair-po-4.dft 107 8 36 0 0 0 8
cm_1_1_3_sp_x-repair-po-4.dft 106 8 36 0 0 0 8
cm_1_1_4_dp_x-repair-po-4.dft 1751 0 6 0 0 0 0
cm_1_1_4_sp_x-repair-po-4.dft 1741 0 6 0 0 0 0
cm_1_1_5_dp_x-repair-po-4.dft 8085 0 7 0 0 0 0
cm_1_1_5_sp_x-repair-po-4.dft 7845 0 7 0 0 0 0
cm_1_1_6_dp_x-repair-po-4.dft N/A N/A N/A N/A N/A N/A N/A
cm_1_1_6_sp_x-repair-po-4.dft 17 0 0 0 0 0 0
cm_1_1_7_dp_x-repair-po-4.dft 28 0 0 0 0 0 0
cm_1_1_7_sp_x-repair-po-4.dft 4 0 0 0 0 0 0
cm_1_1_8_dp_x-repair-po-4.dft 4 0 0 0 0 0 0
cm_1_1_8_sp_x-repair-po-4.dft 32 0 0 0 0 0 0
cm_1_1_9_dp_x-repair-po-4.dft 8 0 0 0 0 0 0
cm_1_1_9_sp_x-repair-po-4.dft 36 0 0 0 0 0 0
cm_2_1_2_dp_x-repair-po-4.dft 23233 904 6343 0 0 46 858
cm_2_1_2_sp_x-repair-po-4.dft 6319 991 6267 0 0 32 959
cm_2_1_3_dp_x-repair-po-4.dft 27 20 46 0 0 12 8
cm_2_1_3_sp_x-repair-po-4.dft N/A N/A N/A N/A N/A N/A N/A
cm_2_1_4_dp_x-repair-po-4.dft 85 55 119 0 0 35 20
cm_2_1_4_sp_x-repair-po-4.dft 40 32 69 0 0 20 12
cm_2_2_2_dp_x-repair-po-4.dft 22560 913 6397 0 0 47 866
cm_2_2_2_sp_x-repair-po-4.dft 6321 992 6267 0 0 33 959
cm_2_2_3_dp_x-repair-po-4.dft N/A N/A N/A N/A N/A N/A N/A
cm_2_2_3_sp_x-repair-po-4.dft 51 40 92 0 0 24 16
cm_2_2_4_dp_x-repair-po-4.dft 39 33 70 0 0 21 12
cm_2_2_4_sp_x-repair-po-4.dft 80 64 141 0 0 40 24
cm_3_1_2_dp_x-repair-po-4.dft 33852 1361 9542 0 0 70 1291
cm_3_1_2_sp_x-repair-po-4.dft 13 11 23 0 0 7 4
cm_3_1_3_dp_x-repair-po-4.dft 65 54 118 0 0 34 20
cm_3_1_3_sp_x-repair-po-4.dft 31 21 46 0 0 13 8
cm_3_1_4_dp_x-repair-po-4.dft 68 54 117 0 0 34 20
cm_3_1_4_sp_x-repair-po-4.dft 79 65 139 0 0 41 24
cm_3_2_2_dp_x-repair-po-4.dft 34024 1353 9489 0 0 70 1283
cm_3_2_2_sp_x-repair-po-4.dft 9729 1502 9476 0 0 50 1452
cm_3_2_3_dp_x-repair-po-4.dft 39 32 70 0 0 20 12
cm_3_2_3_sp_x-repair-po-4.dft 105 83 184 0 0 51 32
cm_3_2_4_dp_x-repair-po-4.dft 14 11 23 0 0 7 4
cm_3_2_4_sp_x-repair-po-4.dft 39 31 69 0 0 19 12
cm_3_3_2_dp_x-repair-po-4.dft 33839 1352 9489 0 0 69 1283
cm_3_3_2_sp_x-repair-po-4.dft 14 10 23 0 0 6 4
cm_3_3_3_dp_x-repair-po-4.dft 105 87 188 0 0 55 32
cm_3_3_3_sp_x-repair-po-4.dft 53 41 92 0 0 25 16
cm_3_3_4_dp_x-repair-po-4.dft 78 65 140 0 0 41 24
cm_3_3_4_sp_x-repair-po-4.dft N/A N/A N/A N/A N/A N/A N/A
