benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
rc.1-1-hc-repair-po-5.dft 18 0 2 0 0 0 0
rc.1-1-sc-repair-po-5.dft 5 0 0 0 0 0 0
rc.1-10-hc-repair-po-5.dft 58 0 2 0 0 0 0
rc.1-10-sc-repair-po-5.dft 44 0 0 0 0 0 0
rc.1-15-hc-repair-po-5.dft 83 0 2 0 0 0 0
rc.1-15-sc-repair-po-5.dft 63 0 0 0 0 0 0
rc.1-2-hc-repair-po-5.dft 23 0 2 0 0 0 0
rc.1-2-sc-repair-po-5.dft 9 0 0 0 0 0 0
rc.1-20-hc-repair-po-5.dft 106 0 2 0 0 0 0
rc.1-20-sc-repair-po-5.dft 85 0 0 0 0 0 0
rc.1-25-hc-repair-po-5.dft 120 0 2 0 0 0 0
rc.1-25-sc-repair-po-5.dft 107 0 0 0 0 0 0
rc.1-3-hc-repair-po-5.dft 26 0 2 0 0 0 0
rc.1-3-sc-repair-po-5.dft 13 0 0 0 0 0 0
rc.1-30-hc-repair-po-5.dft 182 0 2 0 0 0 0
rc.1-30-sc-repair-po-5.dft 125 0 0 0 0 0 0
rc.1-4-hc-repair-po-5.dft 31 0 2 0 0 0 0
rc.1-4-sc-repair-po-5.dft 17 0 0 0 0 0 0
rc.1-5-hc-repair-po-5.dft 34 0 2 0 0 0 0
rc.1-5-sc-repair-po-5.dft 22 0 0 0 0 0 0
rc.10-1-hc-repair-po-5.dft 18 0 2 0 0 0 0
rc.10-1-sc-repair-po-5.dft 5 0 0 0 0 0 0
rc.10-10-hc-repair-po-5.dft 56 0 2 0 0 0 0
rc.10-10-sc-repair-po-5.dft 43 0 0 0 0 0 0
rc.15-1-hc-repair-po-5.dft 19 0 2 0 0 0 0
rc.15-1-sc-repair-po-5.dft 4 0 0 0 0 0 0
rc.15-15-hc-repair-po-5.dft 77 0 2 0 0 0 0
rc.15-15-sc-repair-po-5.dft 68 0 0 0 0 0 0
rc.2-1-hc-repair-po-5.dft 18 0 2 0 0 0 0
rc.2-1-sc-repair-po-5.dft 4 0 0 0 0 0 0
rc.2-2-hc-repair-po-5.dft 21 0 2 0 0 0 0
rc.2-2-sc-repair-po-5.dft 8 0 0 0 0 0 0
rc.2-3-hc-repair-po-5.dft 27 0 2 0 0 0 0
rc.2-3-sc-repair-po-5.dft 13 0 0 0 0 0 0
rc.2-4-hc-repair-po-5.dft 30 0 2 0 0 0 0
rc.2-4-sc-repair-po-5.dft 17 0 0 0 0 0 0
rc.20-1-hc-repair-po-5.dft 19 0 2 0 0 0 0
rc.20-1-sc-repair-po-5.dft 5 0 0 0 0 0 0
rc.20-20-hc-repair-po-5.dft 98 0 2 0 0 0 0
rc.20-20-sc-repair-po-5.dft 82 0 0 0 0 0 0
rc.25-1-hc-repair-po-5.dft 18 0 2 0 0 0 0
rc.25-1-sc-repair-po-5.dft 5 0 0 0 0 0 0
rc.25-25-hc-repair-po-5.dft 146 0 2 0 0 0 0
rc.25-25-sc-repair-po-5.dft 104 0 0 0 0 0 0
rc.3-1-hc-repair-po-5.dft 17 0 2 0 0 0 0
rc.3-1-sc-repair-po-5.dft 4 0 0 0 0 0 0
rc.3-2-hc-repair-po-5.dft 23 0 2 0 0 0 0
rc.3-2-sc-repair-po-5.dft 10 0 0 0 0 0 0
rc.3-3-hc-repair-po-5.dft 26 0 2 0 0 0 0
rc.3-3-sc-repair-po-5.dft 13 0 0 0 0 0 0
rc.3-4-hc-repair-po-5.dft 31 0 2 0 0 0 0
rc.3-4-sc-repair-po-5.dft 18 0 0 0 0 0 0
rc.30-1-hc-repair-po-5.dft 18 0 2 0 0 0 0
rc.30-1-sc-repair-po-5.dft 5 0 0 0 0 0 0
rc.30-30-hc-repair-po-5.dft 138 0 2 0 0 0 0
rc.30-30-sc-repair-po-5.dft 126 0 0 0 0 0 0
rc.4-1-hc-repair-po-5.dft 18 0 2 0 0 0 0
rc.4-1-sc-repair-po-5.dft 5 0 0 0 0 0 0
rc.4-2-hc-repair-po-5.dft 23 0 2 0 0 0 0
rc.4-2-sc-repair-po-5.dft 8 0 0 0 0 0 0
rc.4-3-hc-repair-po-5.dft 26 0 2 0 0 0 0
rc.4-3-sc-repair-po-5.dft 14 0 0 0 0 0 0
rc.4-4-hc-repair-po-5.dft 31 0 2 0 0 0 0
rc.4-4-sc-repair-po-5.dft 17 0 0 0 0 0 0
rc.5-1-hc-repair-po-5.dft 18 0 2 0 0 0 0
rc.5-1-sc-repair-po-5.dft 4 0 0 0 0 0 0
rc.5-5-hc-repair-po-5.dft 35 0 2 0 0 0 0
rc.5-5-sc-repair-po-5.dft 23 0 0 0 0 0 0
