benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
hecs_1_1-repair-po-5.dft 13 0 2 0 0 0 0
hecs_2_1-repair-po-5.dft 27 0 4 0 0 0 0
hecs_2_2-repair-po-5.dft 25 0 4 0 0 0 0
hecs_3_1-repair-po-5.dft 41 0 6 0 0 0 0
hecs_3_3-repair-po-5.dft 40 0 6 0 0 0 0
hecs_4_1-repair-po-5.dft 52 0 8 0 0 0 0
hecs_4_2-repair-po-5.dft 52 0 8 0 0 0 0
hecs_4_3-repair-po-5.dft 53 0 8 0 0 0 0
hecs_4_4-repair-po-5.dft 52 0 8 0 0 0 0
hecs_5_1-repair-po-5.dft 66 0 10 0 0 0 0
hecs_5_5-repair-po-5.dft 64 0 10 0 0 0 0
hecs_6_1-repair-po-5.dft 78 0 12 0 0 0 0
hecs_6_6-repair-po-5.dft 78 0 12 0 0 0 0
hecs_7_1-repair-po-5.dft 91 0 14 0 0 0 0
hecs_7_7-repair-po-5.dft 93 0 14 0 0 0 0
hecs_8_1-repair-po-5.dft 113 0 16 0 0 0 0
hecs_8_8-repair-po-5.dft 102 0 16 0 0 0 0
