benchmarkName time maxStates maxTransitions
hecs_1_1-repair-po-4.dft nan nan nan
hecs_2_1-repair-po-4.dft 0 48 113
hecs_2_2-repair-po-4.dft 0 48 113
hecs_3_1-repair-po-4.dft 0 48 113
hecs_3_3-repair-po-4.dft 2 48 113
hecs_4_1-repair-po-4.dft 2 48 113
hecs_4_2-repair-po-4.dft 9 48 113
hecs_4_3-repair-po-4.dft 0 48 113
hecs_4_4-repair-po-4.dft 0 48 113
hecs_5_1-repair-po-4.dft 0 48 113
hecs_5_5-repair-po-4.dft 9 48 113
hecs_6_1-repair-po-4.dft 6 48 113
hecs_6_6-repair-po-4.dft 0 48 113
hecs_7_1-repair-po-4.dft 0 48 113
hecs_7_7-repair-po-4.dft 8 48 113
hecs_8_1-repair-po-4.dft 2 48 113
hecs_8_8-repair-po-4.dft 10 48 113
