benchmarkName time countModules countTrimmedModules maxModuleSize maxModuleRaSize raSize
vgs_1.dft 1586 83 83 N/A N/A 1
vgs_2.dft 1382 79 79 N/A N/A 1
vgs_3.dft 894 68 68 N/A N/A 1
vgs_4.dft 1578 7 6 153 8 8
vgs_5.dft 975 61 61 N/A N/A 1
vgs_6.dft 1147 74 74 N/A N/A 1
vgs_7.dft 2106 117 117 N/A N/A 1
vgs_8.dft 2782 138 138 N/A N/A 1
