benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
cm_1_1_10_dp_x-repair-po-4.dft 16 0 0 0 0 0 0
cm_1_1_10_sp_x-repair-po-4.dft 31 0 0 0 0 0 0
cm_1_1_11_dp_x-repair-po-4.dft 30 0 0 0 0 0 0
cm_1_1_11_sp_x-repair-po-4.dft 32 0 0 0 0 0 0
cm_1_1_12_dp_x-repair-po-4.dft 31 0 0 0 0 0 0
cm_1_1_12_sp_x-repair-po-4.dft 46 0 0 0 0 0 0
cm_1_1_13_sp_x-repair-po-4.dft 16 0 0 0 0 0 0
cm_1_1_14_sp_x-repair-po-4.dft 62 0 0 0 0 0 0
cm_1_1_2_dp_x-repair-po-4.dft 32 0 3 0 0 0 0
cm_1_1_2_sp_x-repair-po-4.dft 31 0 3 0 0 0 0
cm_1_1_3_dp_x-repair-po-4.dft 108 8 36 0 0 0 8
cm_1_1_3_sp_x-repair-po-4.dft 78 8 36 0 0 0 8
cm_1_1_4_dp_x-repair-po-4.dft 1578 0 6 0 0 0 0
cm_1_1_4_sp_x-repair-po-4.dft 1656 0 6 0 0 0 0
cm_1_1_5_dp_x-repair-po-4.dft 7746 0 7 0 0 0 0
cm_1_1_5_sp_x-repair-po-4.dft 7641 0 7 0 0 0 0
cm_1_1_6_dp_x-repair-po-4.dft 16 0 0 0 0 0 0
cm_1_1_6_sp_x-repair-po-4.dft 16 0 0 0 0 0 0
cm_1_1_7_dp_x-repair-po-4.dft nan nan nan nan nan nan nan
cm_1_1_7_sp_x-repair-po-4.dft 15 0 0 0 0 0 0
cm_1_1_8_dp_x-repair-po-4.dft 46 0 0 0 0 0 0
cm_1_1_8_sp_x-repair-po-4.dft 16 0 0 0 0 0 0
cm_1_1_9_dp_x-repair-po-4.dft 16 0 0 0 0 0 0
cm_1_1_9_sp_x-repair-po-4.dft 31 0 0 0 0 0 0
cm_2_1_2_dp_x-repair-po-4.dft 32 21 46 0 0 13 8
cm_2_1_2_sp_x-repair-po-4.dft 46 32 70 0 0 20 12
cm_2_1_3_dp_x-repair-po-4.dft 30 42 93 0 0 26 16
cm_2_1_3_sp_x-repair-po-4.dft nan nan nan nan nan nan nan
cm_2_1_4_dp_x-repair-po-4.dft 92 76 163 0 0 48 28
cm_2_1_4_sp_x-repair-po-4.dft 93 75 163 0 0 47 28
cm_2_2_2_dp_x-repair-po-4.dft nan nan nan nan nan nan nan
cm_2_2_2_sp_x-repair-po-4.dft nan nan nan nan nan nan nan
cm_2_2_3_dp_x-repair-po-4.dft 32 22 48 0 0 14 8
cm_2_2_3_sp_x-repair-po-4.dft 94 65 141 0 0 41 24
cm_2_2_4_dp_x-repair-po-4.dft 63 55 115 0 0 35 20
cm_2_2_4_sp_x-repair-po-4.dft 62 65 141 0 0 41 24
cm_3_1_2_dp_x-repair-po-4.dft 32 43 92 0 0 27 16
cm_3_1_2_sp_x-repair-po-4.dft 63 54 117 0 0 34 20
cm_3_1_3_dp_x-repair-po-4.dft 79 74 164 0 0 46 28
cm_3_1_3_sp_x-repair-po-4.dft 48 32 70 0 0 20 12
cm_3_1_4_dp_x-repair-po-4.dft 141 117 255 0 0 73 44
cm_3_1_4_sp_x-repair-po-4.dft 62 44 93 0 0 28 16
cm_3_2_2_dp_x-repair-po-4.dft nan nan nan nan nan nan nan
cm_3_2_2_sp_x-repair-po-4.dft nan nan nan nan nan nan nan
cm_3_2_3_dp_x-repair-po-4.dft 65 53 115 0 0 33 20
cm_3_2_3_sp_x-repair-po-4.dft 32 11 23 0 0 7 4
cm_3_2_4_dp_x-repair-po-4.dft 31 22 47 0 0 14 8
cm_3_2_4_sp_x-repair-po-4.dft 91 65 139 0 0 41 24
cm_3_3_2_dp_x-repair-po-4.dft 11 10 23 0 0 6 4
cm_3_3_2_sp_x-repair-po-4.dft nan nan nan nan nan nan nan
cm_3_3_3_dp_x-repair-po-4.dft 40 32 70 0 0 20 12
cm_3_3_3_sp_x-repair-po-4.dft 52 42 93 0 0 26 16
cm_3_3_4_dp_x-repair-po-4.dft 146 117 254 0 0 73 44
cm_3_3_4_sp_x-repair-po-4.dft 156 131 279 0 0 83 48
