benchmarkName time countModules countTrimmedModules maxModuleSize maxModuleRaSize raSize
hecs_1_1-po-3.dft 78 2 1 9 2 2
hecs_2_1-po-3.dft 16094 25 24 97 25 25
hecs_2_2-po-3.dft 1621 25 24 97 18 18
hecs_3_1-po-3.dft 1200000 37 36 nan nan nan
hecs_3_3-po-3.dft 1200000 37 36 nan nan nan
hecs_4_1-po-3.dft 1200000 49 48 nan nan nan
hecs_4_2-po-3.dft 1200000 49 48 nan nan nan
hecs_4_3-po-3.dft 1200000 49 48 nan nan nan
hecs_4_4-po-3.dft 1200000 49 48 nan nan nan
hecs_5_1-po-3.dft 1200000 61 60 nan nan nan
hecs_5_5-po-3.dft 1200000 61 60 nan nan nan
hecs_6_1-po-3.dft 1200000 73 72 nan nan nan
hecs_6_6-po-3.dft 1200000 73 72 nan nan nan
hecs_7_1-po-3.dft 1200000 85 84 nan nan nan
hecs_7_7-po-3.dft 1200000 85 84 nan nan nan
hecs_8_1-po-3.dft 1200000 97 96 nan nan nan
hecs_8_8-po-3.dft 1200000 97 96 nan nan nan
