benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
rc.1-1-hc-repair-po-3.dft 3881 409 2579 0 0 2 407
rc.1-1-sc-repair-po-3.dft 3225 318 2054 0 0 2 316
rc.1-10-hc-repair-po-3.dft 6197 2171 8415 0 0 0 2171
rc.1-10-sc-repair-po-3.dft 6077 2080 7890 0 0 0 2080
rc.1-15-hc-repair-po-3.dft 8963 3211 12360 0 0 0 3211
rc.1-15-sc-repair-po-3.dft 8228 3120 11835 0 0 0 3120
rc.1-2-hc-repair-po-3.dft 1746 507 2103 0 0 0 507
rc.1-2-sc-repair-po-3.dft 1097 416 1578 0 0 0 416
rc.1-20-hc-repair-po-3.dft 11808 4251 16305 0 0 0 4251
rc.1-20-sc-repair-po-3.dft 11129 4160 15780 0 0 0 4160
rc.1-25-hc-repair-po-3.dft 14586 5291 20250 0 0 0 5291
rc.1-25-sc-repair-po-3.dft 13894 5200 19725 0 0 0 5200
rc.1-3-hc-repair-po-3.dft 2696 715 2892 0 0 0 715
rc.1-3-sc-repair-po-3.dft 1674 624 2367 0 0 0 624
rc.1-30-hc-repair-po-3.dft 17473 6331 24195 0 0 0 6331
rc.1-30-sc-repair-po-3.dft 16695 6240 23670 0 0 0 6240
rc.1-4-hc-repair-po-3.dft 2864 923 3681 0 0 0 923
rc.1-4-sc-repair-po-3.dft 2272 832 3156 0 0 0 832
rc.1-5-hc-repair-po-3.dft 3418 1131 4470 0 0 0 1131
rc.1-5-sc-repair-po-3.dft 2748 1040 3945 0 0 0 1040
rc.10-1-hc-repair-po-3.dft 3897 409 2579 0 0 2 407
rc.10-1-sc-repair-po-3.dft 3206 318 2054 0 0 2 316
rc.10-10-hc-repair-po-3.dft 6331 2171 8415 0 0 0 2171
rc.10-10-sc-repair-po-3.dft 5600 2080 7890 0 0 0 2080
rc.15-1-hc-repair-po-3.dft 3875 408 2577 0 0 2 406
rc.15-1-sc-repair-po-3.dft 3382 318 2054 0 0 2 316
rc.15-15-hc-repair-po-3.dft 8990 3211 12360 0 0 0 3211
rc.15-15-sc-repair-po-3.dft 8303 3120 11835 0 0 0 3120
rc.2-1-hc-repair-po-3.dft 3982 409 2579 0 0 2 407
rc.2-1-sc-repair-po-3.dft 3227 318 2054 0 0 2 316
rc.2-2-hc-repair-po-3.dft 1761 507 2103 0 0 0 507
rc.2-2-sc-repair-po-3.dft 1103 416 1578 0 0 0 416
rc.2-3-hc-repair-po-3.dft 2323 715 2892 0 0 0 715
rc.2-3-sc-repair-po-3.dft 1791 624 2367 0 0 0 624
rc.2-4-hc-repair-po-3.dft 2865 923 3681 0 0 0 923
rc.2-4-sc-repair-po-3.dft 2209 832 3156 0 0 0 832
rc.20-1-hc-repair-po-3.dft 3893 408 2577 0 0 2 406
rc.20-1-sc-repair-po-3.dft 3212 318 2054 0 0 2 316
rc.20-20-hc-repair-po-3.dft 11859 4251 16305 0 0 0 4251
rc.20-20-sc-repair-po-3.dft 11069 4160 15780 0 0 0 4160
rc.25-1-hc-repair-po-3.dft 3890 409 2579 0 0 2 407
rc.25-1-sc-repair-po-3.dft 3246 318 2054 0 0 2 316
rc.25-25-hc-repair-po-3.dft 14473 5291 20250 0 0 0 5291
rc.25-25-sc-repair-po-3.dft 13870 5200 19725 0 0 0 5200
rc.3-1-hc-repair-po-3.dft 3815 408 2577 0 0 2 406
rc.3-1-sc-repair-po-3.dft 3206 318 2054 0 0 2 316
rc.3-2-hc-repair-po-3.dft 1765 507 2103 0 0 0 507
rc.3-2-sc-repair-po-3.dft 1103 416 1578 0 0 0 416
rc.3-3-hc-repair-po-3.dft 2352 715 2892 0 0 0 715
rc.3-3-sc-repair-po-3.dft 1657 624 2367 0 0 0 624
rc.3-4-hc-repair-po-3.dft 3027 923 3681 0 0 0 923
rc.3-4-sc-repair-po-3.dft 2196 832 3156 0 0 0 832
rc.30-1-hc-repair-po-3.dft 3939 409 2579 0 0 2 407
rc.30-1-sc-repair-po-3.dft 3245 318 2054 0 0 2 316
rc.30-30-hc-repair-po-3.dft 17252 6331 24195 0 0 0 6331
rc.30-30-sc-repair-po-3.dft 16616 6240 23670 0 0 0 6240
rc.4-1-hc-repair-po-3.dft 3877 409 2579 0 0 2 407
rc.4-1-sc-repair-po-3.dft 3207 318 2054 0 0 2 316
rc.4-2-hc-repair-po-3.dft 1920 507 2103 0 0 0 507
rc.4-2-sc-repair-po-3.dft 1235 416 1578 0 0 0 416
rc.4-3-hc-repair-po-3.dft 2621 715 2892 0 0 0 715
rc.4-3-sc-repair-po-3.dft 1636 624 2367 0 0 0 624
rc.4-4-hc-repair-po-3.dft 2863 923 3681 0 0 0 923
rc.4-4-sc-repair-po-3.dft 2217 832 3156 0 0 0 832
rc.5-1-hc-repair-po-3.dft 3886 409 2579 0 0 2 407
rc.5-1-sc-repair-po-3.dft 3172 317 2052 0 0 2 315
rc.5-5-hc-repair-po-3.dft 3501 1131 4470 0 0 0 1131
rc.5-5-sc-repair-po-3.dft 2801 1040 3945 0 0 0 1040
