benchmarkName time removedStates removedTransitions CleanMinimizer FinalStateMinimizer OrthogonalPartitionRefinementMinimizer PartitionRefinementMinimizer
hecs_1_1-repair-po-4.dft 23 0 2 0 0 0 0
hecs_2_1-repair-po-4.dft 35 0 4 0 0 0 0
hecs_2_2-repair-po-4.dft 34 0 4 0 0 0 0
hecs_3_1-repair-po-4.dft 55 0 6 0 0 0 0
hecs_3_3-repair-po-4.dft 55 0 6 0 0 0 0
hecs_4_1-repair-po-4.dft 67 0 8 0 0 0 0
hecs_4_2-repair-po-4.dft 68 0 8 0 0 0 0
hecs_4_3-repair-po-4.dft 67 0 8 0 0 0 0
hecs_4_4-repair-po-4.dft 70 0 8 0 0 0 0
hecs_5_1-repair-po-4.dft 90 0 10 0 0 0 0
hecs_5_5-repair-po-4.dft 85 0 10 0 0 0 0
hecs_6_1-repair-po-4.dft 106 0 12 0 0 0 0
hecs_6_6-repair-po-4.dft 102 0 12 0 0 0 0
hecs_7_1-repair-po-4.dft 119 0 14 0 0 0 0
hecs_7_7-repair-po-4.dft 117 0 14 0 0 0 0
hecs_8_1-repair-po-4.dft 139 0 16 0 0 0 0
hecs_8_8-repair-po-4.dft 143 0 16 0 0 0 0
